a_max_f_micron,P_Band4,omega_Band4,P_times_omega_Band4,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7,omega_Band7,P_times_omega_Band7
10.0,0.999999999892921,0.00022322050406555036,0.00022322050404164812,0.9999999997382851,0.0003611090408625779,0.00036110904076807026,0.9999999993994049,0.0005778687065397957,0.0005778687061927305,0.9999999970031006,0.0014630823375927934,0.001463082333208083
10.233520470972584,0.9999999998875321,0.000231265537602196,0.00023126553757618604,0.9999999997251133,0.0003741197438377412,0.00037411974373490067,0.9999999993691743,0.0005986797995634795,0.0005986797991858169,0.9999999968521942,0.001515681192482906,0.001515681187711836
10.472494122981486,0.9999999998816429,0.00023972782332409604,0.00023972782329572255,0.9999999997107182,0.0003878049438002647,0.0003878049436880798,0.9999999993361353,0.0006205690630630442,0.0006205690626510703,0.9999999966872657,0.0015709981342612587,0.0015709981290569592
10.717048298967109,0.9999999998752054,0.00024863155356695315,0.0002486315535359253,0.9999999996949831,0.0004022037191259592,0.00040220371900328027,0.9999999993000219,0.0006435988934673816,0.0006435988930168765,0.9999999965069835,0.0016291897881235801,0.0016291897824327933
10.967313315588179,0.9999999998681682,0.0002580024122453674,0.0002580024122113545,0.9999999996777813,0.0004173575544818759,0.0004173575543473955,0.9999999992605416,0.0006678355219192584,0.0006678355214254219,0.9999999963098883,0.0016904223329321923,0.001690422326694345
11.223422532664177,0.9999999998604736,0.0002678676702889718,0.0002678676702515972,0.9999999996589735,0.000433310494441956,0.0004333104942941856,0.9999999992173739,0.0006933492582555764,0.0006933492577129432,0.9999999960943788,0.0017548721009374264,0.0017548720940835608
11.485512424239381,0.9999999998520597,0.0002782562873273617,0.0002782562872861964,0.9999999996384061,0.0004501093071236648,0.00045010930696090805,0.9999999991701684,0.0007202147507941601,0.0007202147501965031,0.9999999958587005,0.001822726215427308,0.0018227262078788528
11.753722651306363,0.9999999998428571,0.000289199020040657,0.0002891990199952114,0.9999999996159115,0.000467803658503228,0.00046780365832354995,0.9999999991185387,0.0007485112629665655,0.0007485112623067818,0.9999999956009282,0.001894183268655387,0.0018941832603227389
12.028196136227775,0.9999999998327912,0.0003007285376153228,0.0003007285375650383,0.9999999995913059,0.0004864462981098174,0.0004864462979110097,0.9999999990620634,0.0007783229678910982,0.0007783229671610806,0.9999999953189512,0.0019694540425397246,0.0019694540333206143
12.309079138896024,0.999999999821779,0.0003128795447767632,0.0003128795447210015,0.9999999995643873,0.0005060932568527173,0.0005060932566322567,0.9999999990002787,0.0008097392620516926,0.000809739261242179,0.9999999950104556,0.002048762274769254,0.0020487622645468636
12.596521334671403,0.9999999998097304,0.00032568891290446825,0.00032568891284249954,0.9999999995349353,0.00052680405777659,0.0005268040575315921,0.9999999989326779,0.0008428550993213058,0.000842855098421708,0.9999999946729015,0.002132345473103879,0.0021323454617446645
12.890675894140266,0.9999999997965462,0.000339195819762581,0.0003391958196935703,0.9999999995027067,0.0005486419405961206,0.0005486419403232846,0.9999999988587033,0.0008777713466535869,0.0008777713456517893,0.9999999943035052,0.002220455780809921,0.0022204557681611064
13.191699564735718,0.999999999782117,0.00035344189841994013,0.00035344189834293115,0.9999999994674357,0.0005716741009167839,0.0005716741006123307,0.999999998777744,0.0009145951628433891,0.0009145951617255197,0.9999999938992136,0.002313360896340284,0.0023133608822269633
13.499752754264305,0.9999999997663248,0.00036847139597067,0.00036847139588456736,0.9999999994288303,0.0005959719451065009,0.0005959719447660998,0.9999999986891309,0.0009534404018480377,0.0009534404005982021,0.9999999934566762,0.002411345050532659,0.0024113450347544477
13.814999616383224,0.9999999997490374,0.0003843313427026604,0.0003843313426062076,0.9999999993865714,0.0006216113618457097,0.0006216113614643955,0.9999999985921288,0.000994428042258047,0.0009944280408580204,0.9999999929722195,0.002514710044783302,0.0025147100271104717
14.137608138073608,0.9999999997301121,0.0004010717324102729,0.0004010717323020285,0.9999999993403069,0.000648673011449921,0.0006486730110219959,0.9999999984859322,0.0010376866445994228,0.0010376866430282948,0.9999999924418134,0.0026237763538358508,0.0026237763340048593
14.467750229156481,0.9999999997093916,0.00041874571458899425,0.00041874571446730323,0.9999999992896531,0.0006772426341311476,0.0006772426336500704,0.9999999983696578,0.001083352838262156,0.0010833528364959202,0.999999991861037,0.0027388842970081013,0.0027388842747164237
14.805601813899107,0.9999999996867028,0.0004374097993017029,0.00043740979916466363,0.9999999992341879,0.0007074113784377872,0.000707411377896043,0.9999999982423362,0.0011315718399537878,0.0011315718379648649,0.999999991225039,0.002860395281866304,0.002860395256766447
15.15134292476053,0.9999999996618568,0.00045712407555438187,0.00045712407539980846,0.9999999991734482,0.0007392761511926583,0.0007392761505816082,0.9999999981029042,0.0011824980056990876,0.0011824980034557755,0.999999990528502,0.0029886931246623717,0.0029886930963549706
15.505157798326247,0.9999999996346458,0.0004779524440793695,0.00047795244390474756,0.9999999991069259,0.0007729399903359116,0.000772939989645619,0.9999999979501963,0.001236295418527995,0.0012362954159938321,0.9999999897655906,0.003124185451783779,0.0031241854198095858
15.867234973483178,0.9999999996048428,0.0004999628654785147,0.0004999628652809507,0.999999999034065,0.000808512462164809,0.0008085124613838385,0.9999999977829337,0.0012931385141283303,0.0012931385112613565,0.9999999889299026,0.003267305187033963,0.0032673051508645763
16.237767391887218,0.9999999995721971,0.0005232276247438035,0.0005232276245199652,0.9999999989542548,0.0008461100845619841,0.0008461100836771686,0.9999999975997134,0.0013532127468711972,0.0013532127436230988,0.9999999880144151,0.0034185121295096754,0.0034185120885368084
16.61695250077689,0.9999999995364357,0.0005478236132388264,0.0005478236129848749,0.9999999988668251,0.000885856777902422,0.0008858567768985913,0.9999999973989971,0.0014167152987696534,0.0014167152950847728,0.9999999870114236,0.0035782946271604365,0.003578294580683483
17.00499235818793,0.9999999994972578,0.0005738326292951259,0.0005738326290066361,0.9999999987710417,0.000927884345434843,0.0009278843442945119,0.9999999971790973,0.0014838558340761407,0.0014838558298903278,0.9999999859124743,0.0037471713513132117,0.003747171298524839
17.40209374062485,0.9999999994543342,0.0006013416986525166,0.000601341698324385,0.9999999986660985,0.0009723329850487401,0.0009723329837517436,0.9999999969381625,0.001554857302390436,0.0015548572976297158,0.9999999847082929,0.003925693177657844,0.003925693117627294
17.808468253246822,0.9999999994073034,0.0006304434160525411,0.0006304434156788795,0.9999999985511118,0.0010193518344561747,0.0010193518329792478,0.9999999966741627,0.0016299567933114668,0.0016299567878904958,0.9999999833887043,0.004114445179402164,0.004114445111055898
18.224332442626665,0.9999999993557692,0.0006612363093793416,0.0006612363089533529,0.9999999984251123,0.0010690995519438342,0.0010690995502601224,0.9999999963848696,0.0017094064458483267,0.0017094064396685994,0.9999999819425447,0.004314048738508553,0.004314048660607811
18.64990791214297,0.9999999992992971,0.0006938252278301083,0.000693825227343943,0.9999999982870367,0.001121744934982825,0.001121744933061317,0.9999999960678414,0.0017934744159837472,0.0017934744089315214,0.9999999803575648,0.004525163781116386,0.00452516369223115
19.08542144006686,0.9999999992374102,0.0007283217556966652,0.0007283217551412544,0.9999999981357184,0.0011774675791261543,0.001177467576931023,0.9999999957203968,0.0018824459059777888,0.0018824458979216673,0.9999999786203232,0.004748491143447521,0.0047484910419263145
19.53110510040632,0.9999999991695855,0.0007648446534364477,0.0007648446528013096,0.9999999979698788,0.001236458579770213,0.0012364585772600522,0.9999999953395966,0.0019766242591991194,0.001976624249987253,0.9999999767160741,0.004984775074650452,0.004984774958585319
19.987196386572506,0.9999999990952497,0.0008035203278218898,0.0008035203270949046,0.9999999977881142,0.0012989212795118344,0.001298921276638769,0.9999999949222154,0.0020763321244769424,0.002076332113933775,0.9999999746286338,0.005234805883195549,0.005234805750381372
20.45393833793389,0.9999999990137736,0.0008444833330684349,0.000844483332235583,0.999999997588885,0.0013650720639993789,0.0013650720607080332,0.999999994464715,0.0021819126941825294,0.0021819126821050207,0.9999999723402462,0.00549942273355205,0.005499422581439371
20.931579669325735,0.9999999989244674,0.0008878769049620558,0.0008878769040071153,0.9999999973705038,0.0014351412093429633,0.001435141205569265,0.9999999939632156,0.0022937310204727396,0.00229373100662598,0.999999969831426,0.005779516599971868,0.005779516425612094
